Asset,Strategy,LeverageType,Criteria,ExposureBull,ExposureOscillate,ExposureBear,VolTarget,TotalReturn,AnnualReturn,Vol,Sharpe,MDD,Calmar
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.3,0.15,0.3902639763505358,0.11657815286983686,0.14400127094941362,0.6706756977427228,-0.141764260730335,0.8223381003734973
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.3,0.25,0.4838630112818605,0.14119243579064134,0.1937931641917027,0.6253700242530548,-0.18730999485367444,0.7537901856275214
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.3,0.25,0.5205421197857381,0.15055623279169383,0.19349598266662557,0.6747232216010878,-0.18338041013585224,0.8210049954635746
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.3,0.35,0.6235335711319376,0.17607022471677847,0.22653085891442687,0.6889578994433371,-0.20853951565425918,0.8443014944404491
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.3,0.35,0.6629484900990501,0.18554924271128304,0.2262793189173049,0.7316145527722044,-0.20494894331409716,0.9053437393278829
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.3,0.45,0.6920156669475488,0.19244434736504368,0.24719360112350625,0.6976084598520197,-0.22104055456129518,0.8706291374765724
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.3,0.45,0.7323232739984731,0.20187661284471314,0.24696386708843446,0.7364502952959737,-0.21765117890584262,0.9275236360288511
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.5,0.15,0.4088476158870169,0.12155102095997128,0.15221010882325156,0.6671765873178219,-0.17319280518009214,0.7018248872034732
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.5,0.15,0.43840803259870165,0.1293720547759054,0.15143810060718116,0.7222228378286925,-0.16916602198995934,0.7647638293674845
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.5,0.25,0.5394603685374975,0.1553272060282802,0.19966951569505734,0.6777559686925716,-0.2131025999921515,0.7288846125481381
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.5,0.25,0.573248599487417,0.1637520767562659,0.19908243215559407,0.7220731392507583,-0.20945345013321187,0.7818065381693163
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.5,0.35,0.6854364161225388,0.19089060723721585,0.2315681589086255,0.7379710925829297,-0.23363764453273878,0.8170370302225293
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.5,0.35,0.721674532495024,0.19939904798465014,0.23106540005648044,0.7763994433645139,-0.23031257255620743,0.8657757836298194
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.5,0.45,0.7569145177696948,0.20755960834368326,0.2518143756745287,0.7448328072663531,-0.2457112715874972,0.8447296984085314
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.5,0.45,0.7939002726652473,0.2160081382105774,0.25135317701975995,0.7798116599702591,-0.2425786480947444,0.8904664112325777
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.8,0.15,0.48399221211607735,0.14122568821990855,0.16976885030388747,0.7140631983011824,-0.2130070039161564,0.6630095988557149
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.8,0.15,0.5121740736457927,0.14843330201304283,0.16901095443273964,0.7599111101650795,-0.21005398797140948,0.7066435798079023
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.8,0.25,0.621571987710871,0.17559449643632297,0.21334281057125448,0.7293168024724971,-0.2509950360852143,0.6995935026249188
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.8,0.25,0.6539297105903075,0.18339358729162392,0.21274131511933272,0.7680388137112519,-0.24835874397140872,0.7384221081128367
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.8,0.35,0.7753790739896649,0.21179204196175272,0.2434436945548865,0.7878291623548769,-0.2705412452585445,0.7828456683540148
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.8,0.35,0.8100072844157318,0.21965119558138801,0.2429203194955239,0.8218793553211461,-0.2681913217375593,0.8190093331816658
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,0.8,0.45,0.8512881780481856,0.22889059497730546,0.2627697011844766,0.7949569301015207,-0.2820247474817495,0.8115975531264948
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,0.8,0.45,0.8865537556394842,0.23667568716143772,0.262286182296235,0.8261040870110221,-0.279845056114472,0.845738318366519
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,1.0,0.15,0.533104393924311,0.15372867280862645,0.18450777140120464,0.7247861257715748,-0.23898295099327885,0.6432620911646116
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,1.0,0.15,0.5623555529162227,0.16104923209217237,0.18448947799402413,0.7645380843710835,-0.23716953443736336,0.679046878741104
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,1.0,0.25,0.6752376345083506,0.1884740913086711,0.2252389975316473,0.7479792271984321,-0.2757171663620252,0.6835776451481398
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,1.0,0.25,0.7088153669665671,0.1963935721837513,0.22522489077254088,0.7831886235074023,-0.27415944788406205,0.7163480000397551
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,1.0,0.35,0.8341352061289451,0.2250682699213402,0.25392557027630736,0.807592042416983,-0.2946182296389914,0.7639319202926654
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,1.0,0.35,0.8700723943973296,0.2330494870351767,0.25391642649622514,0.8390535814284705,-0.2933112552609975,0.7945466900948005
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.0,1.0,0.45,0.9125566997071208,0.24235419133695824,0.27250538699683946,0.8159625532083046,-0.30572269279715136,0.7927255550433135
QQQ,专业策略 (静态融资),margin_static,,2.5,1.0,1.0,0.45,0.9491590734976516,0.25026100123478456,0.27249809849963014,0.8450003963425716,-0.3045649649655938,0.8216998999312219
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.0,0.15,0.6658130184879818,0.1862322900329476,0.1759102879160039,0.9449833321421345,-0.18293388090090953,1.018030608194579
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.0,0.15,0.6862576842352304,0.19108477612187413,0.17589452764592375,0.9726554794602158,-0.1801523932951602,1.0606840832183806
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.0,0.25,0.7863778466164859,0.21429927025712647,0.22175126637732184,0.8762036557054682,-0.2129276772402329,1.0064415910353735
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.0,0.25,0.8175704544903428,0.22135438140446007,0.22173494657753176,0.9080859129891579,-0.20941955236392018,1.0569900417884575
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.0,0.35,0.8972876249624098,0.23902601419321234,0.25320724360185415,0.8650069053222319,-0.24544886968484705,0.9738322058688574
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.0,0.35,0.9366609157163681,0.24757235489014962,0.25319102784329833,0.8988168215462822,-0.241434507229103,1.0254224126099019
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.0,0.45,0.9344266135707764,0.24709048878664763,0.27263359617057514,0.832951228228552,-0.2641475039038997,0.93542617338736
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.0,0.45,0.9781942910562691,0.2564631795351786,0.2726171754670129,0.8673818116195361,-0.2598683087468514,0.9868967123075023
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.3,0.15,0.7688264597093697,0.21029342317677235,0.17951024077854744,1.0600700124486357,-0.1738178707823944,1.2098492648091537
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.3,0.15,0.7794985707671127,0.21273231026879746,0.17919535478561985,1.07554300444547,-0.17341744785100224,1.2267064987115597
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.3,0.25,0.8968467851720607,0.23892966076416955,0.22460590933919952,0.9747279642297492,-0.2041462713288543,1.1703846423885134
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.3,0.25,0.91807223905811,0.24355205800235602,0.22435123575130403,0.9964378277379586,-0.2029250325007767,1.2002070666240934
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.3,0.35,1.0146150279179937,0.26415792017247797,0.2557021329911196,0.9548528880709707,-0.23703025634490762,1.1144481056802147
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.3,0.35,1.0437477729239202,0.2702465371128857,0.25547717158495414,0.9795260201151511,-0.23520298447992094,1.1489928059818322
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.3,0.45,1.0540505689857826,0.2723859494194021,0.2749488420408531,0.9179378518055422,-0.2559374940936015,1.0642674703995698
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.3,0.45,1.0875777291700621,0.2792989514238886,0.2747384916897022,0.9438027770668134,-0.2537882161154298,1.1005197786521965
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.5,0.15,0.837092714630675,0.2257290054970249,0.18582124502018124,1.1071339311857564,-0.16948752150178356,1.3318325944995868
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.5,0.15,0.8431872268406095,0.22708834902629804,0.18519909904639667,1.1181930694728575,-0.17018572884866118,1.3343560036590254
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.5,0.25,0.9700537278009,0.2547304278202185,0.2296734316666638,1.0220182026142848,-0.20825887821391253,1.2231431860425792
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.5,0.25,0.9867204886576815,0.2582729359068967,0.22916751580475364,1.0397325950415273,-0.20901669858724706,1.2356569482370294
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.5,0.35,1.092367010861678,0.2802804149739895,0.2601588739124722,1.0004671801491505,-0.23303117317701053,1.20275931821829
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.5,0.35,1.1168939901918615,0.28528342028430687,0.2597112864118033,1.021455108668894,-0.23183140227632362,1.2305641836401133
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.5,0.45,1.1333244512734413,0.2886133656874237,0.2790961629655645,0.9624401956416928,-0.2520374999777903,1.145120728910803
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.5,0.45,1.1622926380107104,0.29444299638336946,0.27867791140027515,0.9848035497480712,-0.2504985654183179,1.1754278747731228
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.8,0.15,0.938332677418519,0.24793265750845284,0.20041672490239962,1.1372935947309444,-0.20900659198598298,1.1862432431082386
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.8,0.15,0.9409636027973789,0.24849926319794458,0.19978795406350902,1.143708910124325,-0.20791423531894393,1.1952008135313223
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.8,0.25,1.078620785207927,0.2774593838881836,0.24162348179296986,1.065539582401939,-0.24624919094103706,1.1267423167072237
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.8,0.25,1.0921109543762855,0.2802279793713305,0.2410992953764378,1.0793394437964918,-0.2449797079553135,1.143882412589236
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.8,0.35,1.2076744144499272,0.30347216415589395,0.2707584599772246,1.0469558889489132,-0.26803216997945445,1.1322229125673835
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.8,0.35,1.2291898465298101,0.3077097611141544,0.2702897202108665,1.06444951324711,-0.2665888302118419,1.1542485139742584
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,0.8,0.45,1.2508888415891701,0.31195603936866156,0.2889987673518347,1.010232818789938,-0.2803586170465241,1.1127035889069679
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,0.8,0.45,1.2769967885467906,0.31702916074466225,0.28855855669374464,1.029354887784207,-0.2788275229741147,1.1370081309157347
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.0,0.15,1.0047250492988757,0.2620776449943272,0.21302040533823155,1.136405897876116,-0.235023151703005,1.1151141625634844
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.0,0.15,1.0076110925281792,0.2626854045261744,0.2130180129214829,1.139271750767982,-0.235011164650077,1.1177571283360233
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.0,0.25,1.1498181903014548,0.2919390171412364,0.2521689881222366,1.0783999220769227,-0.271040785019832,1.0771036437186945
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.0,0.25,1.163948450694817,0.2947746422795925,0.2521637494369229,1.0896674993656277,-0.2708086425071462,1.088497913325694
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.0,0.35,1.2832920698509933,0.3182466206542258,0.2802042530402026,1.0643900562474138,-0.2921072953621808,1.0894853559190816
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.0,0.35,1.3057342776259926,0.32256868965414487,0.2801982469547306,1.0798379109881742,-0.29167852511847775,1.105904829720048
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.0,0.45,1.327986600802249,0.32682664188621535,0.29786458481457134,1.030087689267333,-0.3040283164603743,1.074987506727231
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.0,0.45,1.3551827900881084,0.3319939829497771,0.29785773256549175,1.0474597394619498,-0.3034985368853574,1.093889896000334
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.5,0.15,1.1446194319689624,0.29089262328391974,0.2519586624342425,1.0751470922521615,-0.2992770270700449,0.9719844724862132
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.5,0.15,1.1731233663856826,0.2966092506194975,0.2570577039732396,1.076058979536724,-0.3024896642528171,0.9805599518653146
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.5,0.25,1.3010577116956075,0.3216703617908787,0.28580649174231837,1.0555056323313436,-0.33225557758370566,0.9681413450759597
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.5,0.25,1.343600063658374,0.3297981166122439,0.2903057490259164,1.0671442699696152,-0.3351154892964419,0.9841327158724845
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.5,0.35,1.4451996305784487,0.348819378499857,0.3108109507141105,1.0579401328826117,-0.3515138370299451,0.9923347013794551
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.5,0.35,1.4984780199526568,0.3585844285500701,0.3149498424523848,1.0750423810777376,-0.35410532885478313,1.012649060407458
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,1.5,1.5,0.45,1.4938647347695078,0.3577444002350916,0.32681694902971553,1.033435999074768,-0.36240362824268857,0.9871435392901837
QQQ,专业策略 (静态融资),margin_static,,2.5,1.5,1.5,0.45,1.5528908850409002,0.36841543782632113,0.33075358348952755,1.0533988298795038,-0.36485247813878474,1.0097654802996325
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.0,0.15,0.6777681198111873,0.18907457964255192,0.17634235084072772,0.9587860138898793,-0.18304127499090111,1.0329614435429972
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.0,0.15,0.6984163627035327,0.1939520675630504,0.1763268718810215,0.9865318071338921,-0.1802587144821865,1.0759649990858948
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.0,0.25,0.8117668263255637,0.22004785713458186,0.22780627749749166,0.8781490103440392,-0.21590122885144813,1.0192061356259665
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.0,0.25,0.8443110903307403,0.22733869316970745,0.22779021575544559,0.9102177303010469,-0.21231220311293356,1.0707754421858688
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.0,0.35,0.9606888887591143,0.25273118153965246,0.26456653120279405,0.8796697771316383,-0.2545690302330122,0.9927805487899392
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.0,0.35,1.0031578309861122,0.2617473672574391,0.2645506601781733,0.9138036816639341,-0.2504076940109841,1.0452848435478086
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.0,0.45,1.030012627013325,0.2673831960903672,0.28713322601338587,0.8615624166004197,-0.2755573359434894,0.9703359744528864
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.0,0.45,1.0782887135716694,0.27739108207006846,0.2871172823476544,0.8964666980875358,-0.27109060012154573,1.0232412409198175
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.3,0.15,0.7815208613704834,0.213193364824098,0.17993252569122506,1.073698955105145,-0.17392646306869788,1.2257672642942805
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.3,0.15,0.7923295580824183,0.21565171369278646,0.17961872990658176,1.0892612022952357,-0.1735246424532686,1.242772845654259
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.3,0.25,0.9238056096530616,0.24479480645780338,0.23058395925072714,0.9748935146584552,-0.20715296243234657,1.181710382431775
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.3,0.25,0.946291502651408,0.24964513585018944,0.23033591465197945,0.9970009939490604,-0.20584144555001474,1.212803063946281
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.3,0.35,1.0819366262423125,0.27814100145354126,0.26695121874466476,0.9669969017839534,-0.24625208922508443,1.1294970220508833
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.3,0.35,1.1139216413275101,0.2846791821752612,0.2667357926974083,0.992289709223688,-0.24424988271331544,1.1655243352128815
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.3,0.45,1.1555470830335506,0.2930901671729451,0.2893269999376037,0.9438806859775954,-0.2674745280831452,1.0957685177477432
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.3,0.45,1.1932068776036613,0.3006072202958481,0.2891272986526977,0.9705317401831225,-0.26510269384269886,1.133927445015765
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.5,0.15,0.850277045224676,0.22866593180209005,0.18622848956601792,1.120483403416737,-0.16959668296346958,1.3482924772257707
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.5,0.15,0.8564774380921563,0.23004231165873557,0.18560809511787885,1.1316441318216142,-0.17063566230196686,1.3481490829955536
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.5,0.25,0.9980528607660109,0.2606703452599801,0.23552157902143475,1.0218611231290904,-0.21094099508993414,1.2357500501448
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.5,0.25,1.0159497370250028,0.2644381444487156,0.23502834799626518,1.0400368573947512,-0.21164860684309433,1.249420671333579
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.5,0.35,1.162286555001549,0.2944417776943391,0.2712205120383438,1.0118769249117112,-0.24230128744267204,1.2151886636756042
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.5,0.35,1.1895794213573843,0.2998869202877932,0.27079141881217766,1.0335885882776965,-0.24091818200720636,1.244766658079891
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.5,0.45,1.2387377689666144,0.3095815677034057,0.2932674643124916,0.9874316211048956,-0.26363493956707157,1.1742812550255497
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.5,0.45,1.2717023107789176,0.31600351376030766,0.2928698614785667,1.010699811397187,-0.26186292038214304,1.206751659605552
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.8,0.15,0.9522435805627705,0.25092278520580624,0.20079335346993615,1.15005193755271,-0.20943583626853585,1.1980890647772255
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.8,0.15,0.9549588258203707,0.2515047681993099,0.20016615211724764,1.1565630140289933,-0.20834371200524335,1.2071627493753223
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.8,0.25,1.108162686737832,0.28350685445311274,0.24718719172177975,1.066021473918849,-0.24880258075128797,1.1394851837831876
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.8,0.25,1.1228907569870055,0.28650076533723934,0.24667495022861602,1.0803722270552762,-0.24749195309135685,1.1576164871569912
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.8,0.35,1.2814467044786149,0.31788997253916107,0.28139989565918,1.0586001527873812,-0.2696388949650177,1.1789470231303365
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.8,0.35,1.3057310922633931,0.32256807818630273,0.28094918791010126,1.0769494670442654,-0.2681089264426633,1.2031232322855383
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,0.8,0.45,1.3621107756416455,0.3333039659998207,0.3027016029134827,1.0350257910242,-0.2818654499414894,1.182493157884406
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,0.8,0.45,1.3922104174289527,0.3389658874265695,0.30228185496218024,1.055193628696227,-0.2802240642433229,1.2096244779757392
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.0,0.15,1.0191124330109358,0.2651016650003759,0.21337415081378053,1.148694272786047,-0.23543827771428366,1.125992203026945
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.0,0.15,1.0220868740126212,0.26572505974289595,0.21337211521092334,1.15162686323839,-0.23542594911498108,1.12869911214892
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.0,0.25,1.1803718091738005,0.2980550024050441,0.25750374868279297,1.079809532200509,-0.27351017190587196,1.0897401011748082
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.0,0.25,1.195785161124368,0.30111870545055464,0.2574986969947033,1.0917286523447425,-0.27323494461410547,1.1020504931235273
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.0,0.35,1.359590925177423,0.3328277944625295,0.2904973926758364,1.0768695428933208,-0.29366114928179315,1.1333736017737661
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.0,0.35,1.3849037708236298,0.3375958399750312,0.29049179891292365,1.0933039802277933,-0.293146618897676,1.1516279506974985
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.0,0.45,1.4430177325920708,0.348416468129912,0.31117386466597474,1.055411477061051,-0.30548556693300083,1.1405333208633284
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.0,0.45,1.4743525822851766,0.3541799732839055,0.31116771147856287,1.0739545298450028,-0.3048473021343202,1.1618274815102303
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.5,0.15,1.1600108008227012,0.29398568584940876,0.2522565867258068,1.0861388771077785,-0.299657284764655,0.9810730484336445
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.5,0.15,1.1887925660168421,0.29973057051324936,0.25734981696427656,1.0869662695430613,-0.30286786121205256,0.9896413878770497
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.5,0.25,1.3349992417173246,0.32816288712974906,0.2905194525771497,1.0607306477968597,-0.3345038442572394,0.9810436943062035
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.5,0.25,1.3793521928152295,0.33655301198955834,0.294946451546261,1.0732558751936991,-0.33731384270136383,0.9977444426658794
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.5,0.35,1.5295076009939832,0.36420793074079016,0.32011421260301404,1.0752660056604724,-0.35288483733917525,1.0320872199752003
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.5,0.35,1.5869207368235272,0.3744930835255944,0.32413376539494404,1.09366292985138,-0.3553909002892755,1.0537497814962915
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.0,1.5,0.45,1.6197507235890733,0.3803062287738612,0.3389838259974579,1.062900944355272,-0.3636639815182697,1.0457627043132274
QQQ,专业策略 (静态融资),margin_static,,2.5,2.0,1.5,0.45,1.684719980657773,0.39166888907637665,0.3427800388587849,1.0842780994884393,-0.3660070612248141,1.0701129310611857
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.0,0.15,0.6896399911915512,0.19188377790635647,0.17680938548153224,0.9721417075130876,-0.18314974184170388,1.0476879518192355
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.0,0.15,0.7105027963808868,0.1967888181955375,0.17679418806859845,0.9999696264163455,-0.18036588967555106,1.0910534056607302
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.0,0.25,0.8361369566226957,0.2255155575026322,0.2344712649864503,0.876506370682602,-0.2190091689875017,1.0297082927861427
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.0,0.25,0.8701251756879265,0.2330611337537032,0.2344553340132139,0.9087493558226962,-0.21533787133152,1.0823044377312416
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.0,0.35,1.0227382793249404,0.26586150231338257,0.27730576432303955,0.8866079755449048,-0.2639634018214114,1.0071907714435933
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.0,0.35,1.0685479298672895,0.2753843201436543,0.27729026602799434,0.9209999463806332,-0.2602321743703436,1.0582254896419812
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.0,0.45,1.1247745120456547,0.2868826957492987,0.30362837029009615,0.8789781254443072,-0.28740274532855054,0.9981905197925046
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.0,0.45,1.1779593365398138,0.2975741736610702,0.30361313445563715,0.9142363822920457,-0.28599866287676123,1.0404740031574795
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.3,0.15,0.7941268861708621,0.2160595439119961,0.1803891470223929,1.0868699539205535,-0.1740361400846089,1.241463662702225
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.3,0.15,0.805084305862424,0.21854002123995597,0.1800764923968761,1.1025315886450495,-0.17363269807742987,1.2586340226222834
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.3,0.25,0.9496825768100368,0.2503733684453555,0.23716896934350074,0.9713470066638318,-0.21029554172184456,1.1905785847639196
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.3,0.25,0.9735329830205699,0.2554715831410532,0.23692767900674108,0.9938542602038218,-0.20889196879389482,1.2229842277618466
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.3,0.35,1.147822737865749,0.291537576463891,0.2795779540512633,0.9712410171443703,-0.25575119449171557,1.1399265487040946
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.3,0.35,1.18292749473532,0.2985639888920093,0.27937228569709444,0.997106739478226,-0.2535696213346615,1.1774438409479824
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.3,0.45,1.25616847428364,0.3129850880892022,0.30569863616214055,0.9584114988782771,-0.27945200218074295,1.1199958692254095
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.3,0.45,1.298388797309486,0.3211571418812049,0.30550998562223736,0.9857522046876244,-0.2768558347894892,1.1600157971219958
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.5,0.15,0.8633695881330532,0.23156866495399187,0.18666899010341947,1.133389454974698,-0.17004091204237068,1.3618408780134614
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.5,0.15,0.8696886811782054,0.23296481030870653,0.18605044547029548,1.1446616522222097,-0.17108559407665055,1.3616857197475818
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.5,0.25,1.0249283812910468,0.2663200241609649,0.24197099224126897,1.017973360688456,-0.21371250148431817,1.246160249453198
QQQ,专业策略 (静态融资),margin_static,,2.5,2.5,0.5,0.25,1.0441662074064557,0.27033356614964155,0.24149086912453088,1.0366171071277677,-0.21436788862973383,1.2610730453970849
QQQ,专业策略 (每日 ETF),daily_etf,,2.5,2.5,0.5,0.35,1.2307152011412712,0.3080091542639585,0.2836547311280355,1.0153511387545213,-0.2518501286961035,1.2229858918818326
